CHROM	START	END	HUDSON_FST	N_VARIANTS
chr11	21508706	21518705	NA	0
chr11	21518706	21528705	NA	0
chr11	21528706	21538705	NA	0
chr11	21538706	21548705	NA	0
chr11	21548706	21558705	NA	0
chr11	21558706	21568705	NA	0
chr11	21568706	21578705	NA	0
chr11	21578706	21588705	NA	0
chr11	21588706	21598705	NA	0
chr11	21598706	21608705	NA	0
chr11	21608706	21618705	NA	0
chr11	21618706	21628705	NA	0
chr11	21628706	21638705	NA	0
chr11	21638706	21648705	NA	0
chr11	21648706	21658705	NA	0
chr11	21658706	21668705	NA	0
chr11	21668706	21678705	NA	0
chr11	21678706	21688705	-0.046808511	17
chr11	21688706	21698705	0.19205607	325
chr11	21698706	21708705	0.18892989	241
chr11	21708706	21718705	0.21975309	214
chr11	21718706	21728705	0.17122302	96
chr11	21728706	21738705	0.17530864	37
chr11	21738706	21748705	0.25037037	476
chr11	21748706	21758705	0.19459459	227
chr11	21758706	21768705	NA	0
chr11	21768706	21778705	NA	0
chr11	21778706	21788705	NA	0
chr11	21788706	21798705	NA	0
chr11	21798706	21808705	NA	0
chr11	21808706	21818705	NA	0
chr11	21818706	21828705	NA	0
chr11	21828706	21838705	NA	0
chr11	21838706	21848705	NA	0
chr11	21848706	21858705	NA	0
chr11	21858706	21868705	NA	0
chr11	21868706	21878705	NA	0
chr11	21878706	21888705	NA	0
chr11	21888706	21898705	NA	0
chr11	21898706	21908705	NA	0
chr11	21908706	21918705	NA	0
chr11	21918706	21928705	NA	0
chr11	21928706	21938705	NA	0
chr11	21938706	21948705	NA	0
chr11	21948706	21958705	NA	0
chr11	21958706	21968705	NA	0
chr11	21968706	21978705	NA	0
chr11	21978706	21988705	NA	0
chr11	21988706	21998705	NA	0
chr11	21998706	22008705	NA	0
chr11	22008706	22018705	NA	0
chr11	22018706	22028705	NA	0
chr11	22028706	22038705	NA	0
chr11	22038706	22048705	NA	0
chr11	22048706	22058705	NA	0
chr11	22058706	22068705	NA	0
chr11	22068706	22078705	NA	0
chr11	22078706	22088705	NA	0
chr11	22088706	22098705	NA	0
chr11	22098706	22108705	NA	0
chr11	22108706	22118705	NA	0
chr11	22118706	22128705	NA	0
chr11	22128706	22138705	NA	0
chr11	22138706	22148705	NA	0
chr11	22148706	22158705	NA	0
chr11	22158706	22168705	NA	0
chr11	22168706	22178705	NA	0
chr11	22178706	22188705	NA	0
chr11	22188706	22198705	NA	0
chr11	22198706	22208705	NA	0
chr11	22208706	22218705	NA	0
chr11	22218706	22228705	NA	0
chr11	22228706	22238705	NA	0
chr11	22238706	22248705	NA	0
chr11	22248706	22258705	NA	0
chr11	22258706	22268705	NA	0
chr11	22268706	22278705	NA	0
chr11	22278706	22288705	NA	0
chr11	22288706	22298705	NA	0
chr11	22298706	22308705	NA	0
chr11	22308706	22318705	NA	0
chr11	22318706	22328705	NA	0
chr11	22328706	22338705	NA	0
chr11	22338706	22348705	NA	0
chr11	22348706	22358705	NA	0
chr11	22358706	22368705	NA	0
chr11	22368706	22378705	NA	0
chr11	22378706	22388705	NA	0
chr11	22388706	22398705	NA	0
chr11	22398706	22408705	NA	0
chr11	22408706	22418705	NA	0
chr11	22418706	22428705	NA	0
chr11	22428706	22438705	NA	0
chr11	22438706	22448705	NA	0
chr11	22448706	22458705	NA	0
chr11	22458706	22468705	NA	0
chr11	22468706	22478705	NA	0
chr11	22478706	22488705	NA	0
chr11	22488706	22498705	0.44635762	161
chr11	22498706	22508705	0.59341021	187
chr11	22508706	22518705	0.54929577	96
chr11	22518706	22528705	0.56923077	26
chr11	22528706	22538705	NA	0
chr11	22538706	22548705	NA	0
chr11	22548706	22558705	NA	0
chr11	22558706	22568705	NA	0
chr11	22568706	22578705	NA	0
chr11	22578706	22588705	NA	0
chr11	22588706	22598705	NA	0
chr11	22598706	22608705	NA	0
chr11	22608706	22618705	NA	0
chr11	22618706	22628705	NA	0
chr11	22628706	22638705	NA	0
chr11	22638706	22648705	NA	0
chr11	22648706	22658705	NA	0
chr11	22658706	22668705	NA	0
chr11	22668706	22678705	NA	0
chr11	22678706	22688705	NA	0
chr11	22688706	22698705	NA	0
chr11	22698706	22708705	NA	0
chr11	22708706	22718705	NA	0
chr11	22718706	22728705	NA	0
chr11	22728706	22738705	NA	0
chr11	22738706	22748705	NA	0
chr11	22748706	22758705	NA	0
chr11	22758706	22768705	NA	0
chr11	22768706	22778705	NA	0
chr11	22778706	22788705	NA	0
chr11	22788706	22798705	NA	0
chr11	22798706	22808705	NA	0
chr11	22808706	22818705	NA	0
chr11	22818706	22828705	NA	0
chr11	22828706	22838705	NA	0
chr11	22838706	22848705	NA	0
chr11	22848706	22858705	NA	0
chr11	22858706	22868705	NA	0
chr11	22868706	22878705	0.44142857	46
chr11	22878706	22888705	0.47981859	172
chr11	22888706	22898705	0.50737705	88
chr11	22898706	22908705	0.75078534	97
chr11	22908706	22918705	0.44590164	132
chr11	22918706	22928705	0.35535168	244
chr11	22928706	22938705	0.69777778	46
chr11	22938706	22948705	NA	0
chr11	22948706	22958705	NA	0
chr11	22958706	22968705	NA	0
chr11	22968706	22978705	NA	0
chr11	22978706	22988705	NA	0
chr11	22988706	22998705	NA	0
chr11	22998706	23008705	NA	0
chr11	23008706	23018705	NA	0
chr11	23018706	23028705	NA	0
chr11	23028706	23038705	NA	0
chr11	23038706	23048705	NA	0
chr11	23048706	23058705	NA	0
chr11	23058706	23068705	NA	0
chr11	23068706	23078705	NA	0
chr11	23078706	23088705	NA	0
chr11	23088706	23098705	NA	0
chr11	23098706	23108705	NA	0
chr11	23108706	23118705	NA	0
chr11	23118706	23128705	NA	0
chr11	23128706	23138705	NA	0
chr11	23138706	23148705	NA	0
chr11	23148706	23158705	NA	0
chr11	23158706	23168705	NA	0
chr11	23168706	23178705	NA	0
chr11	23178706	23188705	NA	0
chr11	23188706	23198705	NA	0
chr11	23198706	23208705	NA	0
chr11	23208706	23218705	NA	0
chr11	23218706	23228705	NA	0
chr11	23228706	23238705	NA	0
chr11	23238706	23248705	NA	0
chr11	23248706	23258705	NA	0
chr11	23258706	23268705	NA	0
chr11	23268706	23278705	NA	0
chr11	23278706	23288705	NA	0
chr11	23288706	23298705	NA	0
chr11	23298706	23308705	NA	0
chr11	23308706	23318705	NA	0
chr11	23318706	23328705	NA	0
chr11	23328706	23338705	NA	0
chr11	23338706	23348705	NA	0
chr11	23348706	23358705	NA	0
chr11	23358706	23368705	NA	0
chr11	23368706	23378705	NA	0
chr11	23378706	23388705	NA	0
chr11	23388706	23398705	NA	0
chr11	23398706	23408705	NA	0
chr11	23408706	23418705	NA	0
chr11	23418706	23428705	NA	0
chr11	23428706	23438705	NA	0
chr11	23438706	23448705	NA	0
chr11	23448706	23458705	NA	0
chr11	23458706	23468705	NA	0
chr11	23468706	23478705	NA	0
chr11	23478706	23488705	NA	0
chr11	23488706	23498705	NA	0
chr11	23498706	23508705	NA	0
chr11	23508706	23518705	NA	0
chr11	23518706	23528705	NA	0
chr11	23528706	23538705	NA	0
chr11	23538706	23548705	NA	0
chr11	23548706	23558705	NA	0
chr11	23558706	23568705	NA	0
chr11	23568706	23578705	NA	0
chr11	23578706	23588705	NA	0
chr11	23588706	23598705	NA	0
chr11	23598706	23608705	NA	0
chr11	23608706	23618705	NA	0
chr11	23618706	23628705	0.44380952	69
chr11	23628706	23638705	0.36733068	87
chr11	23638706	23648705	0.34448669	99
chr11	23648706	23658705	0.37333333	75
chr11	23658706	23668705	0.40151515	88
chr11	23668706	23678705	0.43046875	83
chr11	23678706	23688705	NA	0
chr11	23688706	23698705	0.45135135	24
chr11	23698706	23708705	0.3532967	150
chr11	23708706	23718705	NA	0
chr11	23718706	23728705	0.52888889	15
chr11	23728706	23738705	0.6372093	79
chr11	23738706	23748705	NA	0
chr11	23748706	23758705	NA	0
chr11	23758706	23768705	NA	0
chr11	23768706	23778705	NA	0
chr11	23778706	23788705	NA	0
chr11	23788706	23798705	NA	0
chr11	23798706	23808705	NA	0
chr11	23808706	23818705	NA	0
chr11	23818706	23828705	NA	0
chr11	23828706	23838705	NA	0
chr11	23838706	23848705	NA	0
chr11	23848706	23858705	NA	0
chr11	23858706	23868705	NA	0
chr11	23868706	23878705	NA	0
chr11	23878706	23888705	NA	0
chr11	23888706	23898705	NA	0
chr11	23898706	23908705	NA	0
chr11	23908706	23918705	NA	0
chr11	23918706	23928705	NA	0
chr11	23928706	23938705	NA	0
chr11	23938706	23948705	NA	0
chr11	23948706	23958705	NA	0
chr11	23958706	23968705	NA	0
chr11	23968706	23978705	NA	0
chr11	23978706	23988705	NA	0
chr11	23988706	23998705	NA	0
chr11	23998706	24008705	NA	0
chr11	24008706	24018705	NA	0
chr11	24018706	24028705	NA	0
chr11	24028706	24038705	NA	0
chr11	24038706	24048705	NA	0
chr11	24048706	24058705	NA	0
chr11	24058706	24068705	NA	0
chr11	24068706	24078705	NA	0
chr11	24078706	24088705	NA	0
chr11	24088706	24098705	NA	0
chr11	24098706	24108705	NA	0
chr11	24108706	24118705	NA	0
chr11	24118706	24128705	NA	0
chr11	24128706	24138705	NA	0
chr11	24138706	24148705	NA	0
chr11	24148706	24158705	NA	0
chr11	24158706	24168705	NA	0
chr11	24168706	24178705	NA	0
chr11	24178706	24188705	NA	0
chr11	24188706	24198705	NA	0
chr11	24198706	24208705	NA	0
chr11	24208706	24218705	NA	0
chr11	24218706	24228705	NA	0
chr11	24228706	24238705	NA	0
chr11	24238706	24248705	NA	0
chr11	24248706	24258705	NA	0
chr11	24258706	24268705	NA	0
chr11	24268706	24278705	NA	0
chr11	24278706	24288705	NA	0
chr11	24288706	24298705	NA	0
chr11	24298706	24308705	NA	0
chr11	24308706	24318705	NA	0
chr11	24318706	24328705	NA	0
chr11	24328706	24338705	NA	0
chr11	24338706	24348705	NA	0
chr11	24348706	24358705	NA	0
chr11	24358706	24368705	NA	0
chr11	24368706	24378705	NA	0
chr11	24378706	24388705	NA	0
chr11	24388706	24398705	NA	0
chr11	24398706	24408705	NA	0
chr11	24408706	24418705	NA	0
chr11	24418706	24428705	NA	0
chr11	24428706	24438705	NA	0
chr11	24438706	24448705	NA	0
chr11	24448706	24458705	NA	0
chr11	24458706	24468705	NA	0
chr11	24468706	24478705	NA	0
chr11	24478706	24488705	NA	0
chr11	24488706	24498705	NA	0
chr11	24498706	24508705	NA	0
chr11	24508706	24518705	NA	0
chr11	24518706	24528705	NA	0
chr11	24528706	24538705	NA	0
chr11	24538706	24548705	NA	0
chr11	24548706	24558705	NA	0
chr11	24558706	24568705	NA	0
chr11	24568706	24578705	NA	0
chr11	24578706	24588705	NA	0
chr11	24588706	24598705	NA	0
chr11	24598706	24608705	NA	0
chr11	24608706	24618705	NA	0
chr11	24618706	24628705	NA	0
chr11	24628706	24638705	NA	0
chr11	24638706	24648705	NA	0
chr11	24648706	24658705	NA	0
chr11	24658706	24668705	NA	0
chr11	24668706	24678705	NA	0
chr11	24678706	24688705	NA	0
chr11	24688706	24698705	NA	0
chr11	24698706	24708705	NA	0
chr11	24708706	24718705	NA	0
chr11	24718706	24728705	NA	0
chr11	24728706	24738705	NA	0
chr11	24738706	24748705	NA	0
chr11	24748706	24758705	NA	0
chr11	24758706	24768705	NA	0
chr11	24768706	24778705	NA	0
chr11	24778706	24788705	0.69508197	16
chr11	24788706	24798705	0.75992844	141
chr11	24798706	24808705	0.45286104	282
chr11	24808706	24818705	0.46326531	105
chr11	24818706	24828705	0.32512821	77
chr11	24828706	24838705	0.17552743	189
chr11	24838706	24848705	0.34765625	157
chr11	24848706	24858705	0.36236934	89
chr11	24858706	24868705	NA	0
chr11	24868706	24878705	NA	0
chr11	24878706	24888705	NA	0
chr11	24888706	24898705	NA	0
chr11	24898706	24908705	NA	0
chr11	24908706	24918705	NA	0
chr11	24918706	24928705	NA	0
chr11	24928706	24938705	NA	0
chr11	24938706	24948705	NA	0
chr11	24948706	24958705	NA	0
chr11	24958706	24968705	NA	0
chr11	24968706	24978705	NA	0
chr11	24978706	24988705	NA	0
chr11	24988706	24998705	NA	0
chr11	24998706	25008705	NA	0
chr11	25008706	25018705	NA	0
chr11	25018706	25028705	NA	0
chr11	25028706	25038705	NA	0
chr11	25038706	25048705	NA	0
chr11	25048706	25058705	NA	0
chr11	25058706	25068705	NA	0
chr11	25068706	25078705	NA	0
chr11	25078706	25088705	NA	0
chr11	25088706	25098705	NA	0
chr11	25098706	25108705	NA	0
chr11	25108706	25118705	NA	0
chr11	25118706	25128705	NA	0
chr11	25128706	25138705	NA	0
chr11	25138706	25148705	NA	0
chr11	25148706	25158705	NA	0
chr11	25158706	25168705	NA	0
chr11	25168706	25178705	NA	0
chr11	25178706	25188705	NA	0
chr11	25188706	25198705	NA	0
chr11	25198706	25208705	NA	0
chr11	25208706	25218705	NA	0
chr11	25218706	25228705	NA	0
chr11	25228706	25238705	NA	0
chr11	25238706	25248705	NA	0
chr11	25248706	25258705	NA	0
chr11	25258706	25268705	NA	0
chr11	25268706	25278705	NA	0
chr11	25278706	25288705	NA	0
chr11	25288706	25298705	NA	0
chr11	25298706	25308705	NA	0
chr11	25308706	25318705	NA	0
chr11	25318706	25328705	NA	0
chr11	25328706	25338705	NA	0
chr11	25338706	25348705	NA	0
chr11	25348706	25358705	NA	0
chr11	25358706	25368705	0.54285714	4
chr11	25368706	25378705	0.3352381	52
chr11	25378706	25388705	0.51443299	117
chr11	25388706	25398705	0.5117757	164
chr11	25398706	25408705	0.34098361	78
chr11	25408706	25418705	0.39393939	26
chr11	25418706	25428705	0.29473684	92
chr11	25428706	25438705	0.27407407	61
chr11	25438706	25448705	0.29954751	107
chr11	25448706	25458705	0.036	137
chr11	25458706	25468705	0.25299145	63
chr11	25468706	25478705	0.39555556	33
chr11	25478706	25488705	0.11529412	124
chr11	25488706	25498705	0.23333333	47
chr11	25498706	25508705	0.2587156	51
chr11	25508706	25518705	0.27058824	15
chr11	25518706	25528705	0.2173913	56
chr11	25528706	25538705	0.2	6
chr11	25538706	25548705	0.2027972	71
chr11	25548706	25558705	0.2141844	69
chr11	25558706	25568705	0.21860465	84
chr11	25568706	25578705	0.2	7
chr11	25578706	25588705	NA	0
chr11	25588706	25598705	0.83957219	79
chr11	25598706	25608705	0.4108871	181
chr11	25608706	25618705	0.30241546	163
chr11	25618706	25628705	0.42492582	111
chr11	25628706	25638705	0.29968254	97
chr11	25638706	25648705	NA	0
chr11	25648706	25658705	NA	0
chr11	25658706	25668705	NA	0
chr11	25668706	25678705	NA	0
chr11	25678706	25688705	NA	0
chr11	25688706	25698705	NA	0
chr11	25698706	25708705	NA	0
chr11	25708706	25718705	NA	0
chr11	25718706	25728705	NA	0
chr11	25728706	25738705	NA	0
chr11	25738706	25748705	NA	0
chr11	25748706	25758705	NA	0
chr11	25758706	25768705	NA	0
chr11	25768706	25778705	NA	0
chr11	25778706	25788705	NA	0
chr11	25788706	25798705	NA	0
chr11	25798706	25808705	NA	0
chr11	25808706	25818705	NA	0
chr11	25818706	25828705	NA	0
chr11	25828706	25838705	NA	0
chr11	25838706	25848705	NA	0
chr11	25848706	25858705	NA	0
chr11	25858706	25868705	NA	0
chr11	25868706	25878705	NA	0
chr11	25878706	25888705	NA	0
chr11	25888706	25898705	0.47755102	59
chr11	25898706	25908705	0.43382789	141
chr11	25908706	25918705	NA	0
chr11	25918706	25928705	NA	0
chr11	25928706	25938705	0.66071429	15
chr11	25938706	25948705	0.53209549	128
chr11	25948706	25958705	0.39894737	133
chr11	25958706	25968705	0.57123288	97
chr11	25968706	25978705	NA	0
chr11	25978706	25988705	NA	0
chr11	25988706	25998705	NA	0
chr11	25998706	26008705	NA	0
chr11	26008706	26018705	0.41052632	11
chr11	26018706	26028705	0.50534351	41
chr11	26028706	26038705	0.175625	132
chr11	26038706	26048705	0.18875969	213
chr11	26048706	26058705	0.594614	188
chr11	26058706	26068705	0.67710843	22
chr11	26068706	26078705	NA	0
chr11	26078706	26088705	NA	0
chr11	26088706	26098705	NA	0
chr11	26098706	26108705	NA	0
chr11	26108706	26118705	NA	0
chr11	26118706	26128705	NA	0
chr11	26128706	26138705	NA	0
chr11	26138706	26148705	NA	0
chr11	26148706	26158705	0.25217391	58
chr11	26158706	26168705	0.32121212	27
chr11	26168706	26178705	0.2080292	114
chr11	26178706	26188705	0.2195122	65
chr11	26188706	26198705	0.13857143	60
chr11	26198706	26208705	NA	0
chr11	26208706	26218705	NA	0
chr11	26218706	26228705	NA	0
chr11	26228706	26238705	NA	0
chr11	26238706	26248705	NA	0
chr11	26248706	26258705	NA	0
chr11	26258706	26268705	NA	0
chr11	26268706	26278705	NA	0
chr11	26278706	26288705	NA	0
chr11	26288706	26298705	NA	0
chr11	26298706	26308705	0.50117647	50
chr11	26308706	26318705	0.55739645	48
chr11	26318706	26328705	0.51044776	120
chr11	26328706	26338705	0.40932401	148
chr11	26338706	26348705	0.62	120
chr11	26348706	26358705	0.86	8
chr11	26358706	26368705	NA	0
chr11	26368706	26378705	NA	0
chr11	26378706	26388705	NA	0
chr11	26388706	26398705	NA	0
chr11	26398706	26408705	NA	0
chr11	26408706	26418705	NA	0
chr11	26418706	26428705	NA	0
chr11	26428706	26438705	NA	0
chr11	26438706	26448705	0.32319392	78
chr11	26448706	26458705	0.45200765	152
chr11	26458706	26468705	0.44324324	13
chr11	26468706	26478705	NA	0
chr11	26478706	26488705	NA	0
chr11	26488706	26498705	NA	0
chr11	26498706	26508705	NA	0
chr11	26508706	26518705	0.47747748	59
chr11	26518706	26528705	0.40462428	99
chr11	26528706	26538705	0.2730038	103
chr11	26538706	26548705	0.31042945	55
chr11	26548706	26558705	0.32631579	13
chr11	26558706	26568705	0.33333333	4
chr11	26568706	26578705	NA	0
chr11	26578706	26588705	NA	0
chr11	26588706	26598705	NA	0
chr11	26598706	26608705	NA	0
chr11	26608706	26618705	NA	0
chr11	26618706	26628705	NA	0
chr11	26628706	26638705	NA	0
chr11	26638706	26648705	NA	0
chr11	26648706	26658705	NA	0
chr11	26658706	26668705	NA	0
chr11	26668706	26678705	NA	0
chr11	26678706	26688705	NA	0
chr11	26688706	26698705	NA	0
chr11	26698706	26708705	NA	0
chr11	26708706	26718705	NA	0
chr11	26718706	26728705	NA	0
chr11	26728706	26738705	NA	0
chr11	26738706	26748705	NA	0
chr11	26748706	26758705	NA	0
chr11	26758706	26768705	NA	0
chr11	26768706	26778705	NA	0
chr11	26778706	26788705	NA	0
chr11	26788706	26798705	NA	0
chr11	26798706	26808705	NA	0
chr11	26808706	26818705	NA	0
chr11	26818706	26828705	NA	0
chr11	26828706	26838705	NA	0
chr11	26838706	26848705	NA	0
chr11	26848706	26858705	NA	0
chr11	26858706	26868705	NA	0
chr11	26868706	26878705	NA	0
chr11	26878706	26888705	NA	0
chr11	26888706	26898705	NA	0
chr11	26898706	26908705	NA	0
chr11	26908706	26918705	NA	0
chr11	26918706	26928705	NA	0
chr11	26928706	26938705	NA	0
chr11	26938706	26948705	NA	0
chr11	26948706	26958705	NA	0
chr11	26958706	26968705	NA	0
chr11	26968706	26978705	NA	0
chr11	26978706	26988705	NA	0
chr11	26988706	26998705	NA	0
chr11	26998706	27008705	NA	0
chr11	27008706	27018705	NA	0
chr11	27018706	27028705	NA	0
chr11	27028706	27038705	NA	0
chr11	27038706	27048705	NA	0
chr11	27048706	27058705	NA	0
chr11	27058706	27068705	NA	0
chr11	27068706	27078705	NA	0
chr11	27078706	27088705	NA	0
chr11	27088706	27098705	NA	0
chr11	27098706	27108705	NA	0
chr11	27108706	27118705	NA	0
chr11	27118706	27128705	0.23275862	59
chr11	27128706	27138705	0.18461538	5
chr11	27138706	27148705	0.31020408	44
chr11	27148706	27158705	0.23162393	86
chr11	27158706	27168705	0.34857143	48
chr11	27168706	27178705	0.37751479	58
chr11	27178706	27188705	NA	0
chr11	27188706	27198705	NA	0
chr11	27198706	27208705	NA	0
chr11	27208706	27218705	NA	0
chr11	27218706	27228705	NA	0
chr11	27228706	27238705	NA	0
chr11	27238706	27248705	NA	0
chr11	27248706	27258705	NA	0
chr11	27258706	27268705	NA	0
chr11	27268706	27278705	NA	0
chr11	27278706	27288705	NA	0
chr11	27288706	27298705	NA	0
chr11	27298706	27308705	NA	0
chr11	27308706	27318705	NA	0
chr11	27318706	27328705	NA	0
chr11	27328706	27338705	NA	0
chr11	27338706	27348705	NA	0
chr11	27348706	27358705	NA	0
chr11	27358706	27368705	NA	0
chr11	27368706	27378705	NA	0
chr11	27378706	27388705	0.47088608	74
chr11	27388706	27398705	0.37398374	125
chr11	27398706	27408705	0.44	70
chr11	27408706	27418705	0.43157895	48
chr11	27418706	27428705	NA	0
chr11	27428706	27438705	NA	0
chr11	27438706	27448705	NA	0
chr11	27448706	27458705	NA	0
chr11	27458706	27468705	NA	0
chr11	27468706	27478705	NA	0
chr11	27478706	27488705	NA	0
chr11	27488706	27498705	NA	0
chr11	27498706	27508705	NA	0
chr11	27508706	27518705	NA	0
chr11	27518706	27528705	NA	0
chr11	27528706	27538705	NA	0
chr11	27538706	27548705	NA	0
chr11	27548706	27558705	NA	0
chr11	27558706	27568705	NA	0
chr11	27568706	27578705	NA	0
chr11	27578706	27588705	NA	0
chr11	27588706	27598705	NA	0
chr11	27598706	27608705	NA	0
chr11	27608706	27618705	NA	0
chr11	27618706	27628705	NA	0
chr11	27628706	27638705	NA	0
chr11	27638706	27648705	NA	0
chr11	27648706	27658705	NA	0
chr11	27658706	27668705	NA	0
chr11	27668706	27678705	NA	0
chr11	27678706	27688705	NA	0
chr11	27688706	27698705	NA	0
chr11	27698706	27708705	NA	0
chr11	27708706	27718705	NA	0
chr11	27718706	27728705	NA	0
chr11	27728706	27738705	NA	0
chr11	27738706	27748705	NA	0
chr11	27748706	27758705	NA	0
chr11	27758706	27768705	NA	0
chr11	27768706	27778705	NA	0
chr11	27778706	27788705	NA	0
chr11	27788706	27798705	NA	0
chr11	27798706	27808705	NA	0
chr11	27808706	27818705	NA	0
chr11	27818706	27828705	NA	0
chr11	27828706	27838705	NA	0
chr11	27838706	27848705	NA	0
chr11	27848706	27858705	NA	0
chr11	27858706	27868705	NA	0
chr11	27868706	27878705	NA	0
chr11	27878706	27888705	NA	0
chr11	27888706	27898705	NA	0
chr11	27898706	27908705	NA	0
chr11	27908706	27918705	NA	0
chr11	27918706	27928705	NA	0
chr11	27928706	27938705	NA	0
chr11	27938706	27948705	NA	0
chr11	27948706	27958705	NA	0
chr11	27958706	27968705	NA	0
chr11	27968706	27978705	NA	0
chr11	27978706	27988705	NA	0
chr11	27988706	27998705	NA	0
chr11	27998706	28008705	NA	0
chr11	28008706	28018705	NA	0
chr11	28018706	28028705	NA	0
chr11	28028706	28038705	NA	0
chr11	28038706	28048705	NA	0
chr11	28048706	28058705	NA	0
chr11	28058706	28068705	NA	0
chr11	28068706	28078705	NA	0
chr11	28078706	28088705	NA	0
chr11	28088706	28098705	NA	0
chr11	28098706	28108705	NA	0
chr11	28108706	28118705	NA	0
chr11	28118706	28128705	NA	0
chr11	28128706	28138705	NA	0
chr11	28138706	28148705	NA	0
chr11	28148706	28158705	NA	0
chr11	28158706	28168705	NA	0
chr11	28168706	28178705	NA	0
chr11	28178706	28188705	NA	0
chr11	28188706	28198705	NA	0
chr11	28198706	28208705	NA	0
chr11	28208706	28218705	NA	0
chr11	28218706	28228705	NA	0
chr11	28228706	28238705	NA	0
chr11	28238706	28248705	NA	0
chr11	28248706	28258705	NA	0
chr11	28258706	28268705	NA	0
chr11	28268706	28278705	NA	0
chr11	28278706	28288705	NA	0
chr11	28288706	28298705	NA	0
chr11	28298706	28308705	NA	0
chr11	28308706	28318705	NA	0
chr11	28318706	28328705	NA	0
chr11	28328706	28338705	NA	0
chr11	28338706	28348705	NA	0
chr11	28348706	28358705	NA	0
chr11	28358706	28368705	NA	0
chr11	28368706	28378705	NA	0
chr11	28378706	28388705	NA	0
chr11	28388706	28398705	NA	0
chr11	28398706	28408705	NA	0
chr11	28408706	28418705	NA	0
chr11	28418706	28428705	NA	0
chr11	28428706	28438705	NA	0
chr11	28438706	28448705	NA	0
chr11	28448706	28458705	NA	0
chr11	28458706	28468705	NA	0
chr11	28468706	28478705	NA	0
chr11	28478706	28488705	NA	0
chr11	28488706	28498705	NA	0
chr11	28498706	28508705	NA	0
chr11	28508706	28518705	NA	0
chr11	28518706	28528705	NA	0
chr11	28528706	28538705	NA	0
chr11	28538706	28548705	NA	0
chr11	28548706	28558705	NA	0
chr11	28558706	28568705	NA	0
chr11	28568706	28578705	NA	0
chr11	28578706	28588705	NA	0
chr11	28588706	28598705	NA	0
chr11	28598706	28608705	NA	0
chr11	28608706	28618705	NA	0
chr11	28618706	28628705	NA	0
chr11	28628706	28638705	NA	0
chr11	28638706	28648705	NA	0
chr11	28648706	28658705	NA	0
chr11	28658706	28668705	NA	0
chr11	28668706	28678705	NA	0
chr11	28678706	28688705	NA	0
chr11	28688706	28698705	NA	0
chr11	28698706	28708705	NA	0
chr11	28708706	28718705	NA	0
chr11	28718706	28728705	NA	0
chr11	28728706	28738705	NA	0
chr11	28738706	28748705	NA	0
chr11	28748706	28758705	NA	0
chr11	28758706	28768705	NA	0
chr11	28768706	28778705	NA	0
chr11	28778706	28788705	NA	0
chr11	28788706	28798705	NA	0
chr11	28798706	28808705	NA	0
chr11	28808706	28818705	NA	0
chr11	28818706	28828705	NA	0
chr11	28828706	28838705	NA	0
chr11	28838706	28848705	NA	0
chr11	28848706	28858705	NA	0
chr11	28858706	28868705	0.81670886	91
chr11	28868706	28878705	0.74649682	85
chr11	28878706	28888705	0.69642058	262
chr11	28888706	28898705	0.51358885	100
chr11	28898706	28908705	0.61469816	116
chr11	28908706	28918705	0.53465347	37
chr11	28918706	28928705	0.67953216	49
chr11	28928706	28938705	0.9	16
chr11	28938706	28948705	0.61929825	108
chr11	28948706	28958705	0.8204947	64
chr11	28958706	28968705	0.58883721	66
chr11	28968706	28978705	0.69896907	79
chr11	28978706	28988705	0.7030303	107
chr11	28988706	28998705	0.82996743	69
chr11	28998706	29008705	0.68387097	81
chr11	29008706	29008935	0.35555556	8
chr12	97179	107178	0.66523297	78
chr12	107179	117178	0.65052632	56
chr12	117179	127178	0.52938005	157
chr12	127179	137178	0.634	59
chr12	137179	147178	0.73563579	159
chr12	147179	157178	0.69032258	79
chr12	157179	167178	NA	0
chr12	167179	177178	NA	0
chr12	177179	187178	NA	0
chr12	187179	197178	NA	0
chr12	197179	207178	NA	0
chr12	207179	217178	NA	0
chr12	217179	227178	NA	0
chr12	227179	237178	NA	0
chr12	237179	247178	0.34683544	26
chr12	247179	257178	0.71214953	53
chr12	257179	267178	0.71845494	126
chr12	267179	277178	0.80456432	110
chr12	277179	287178	0.63014706	183
chr12	287179	297178	0.74954628	144
chr12	297179	307178	0.64057971	77
chr12	307179	317178	0.96	8
chr12	317179	327178	NA	0
chr12	327179	337178	NA	0
chr12	337179	347178	NA	0
chr12	347179	357178	NA	0
chr12	357179	367178	NA	0
chr12	367179	377178	NA	0
chr12	377179	387178	0.17142857	13
chr12	387179	397178	0.3210084	47
chr12	397179	407178	0.37835498	84
chr12	407179	417178	0.37808219	78
chr12	417179	427178	0.44489796	50
chr12	427179	437178	0.4504065	42
chr12	437179	447178	0.30461538	56
chr12	447179	457178	0.31733333	182
chr12	457179	467178	0.47619048	107
chr12	467179	477178	0.55816092	136
chr12	477179	487178	0.69085487	260
chr12	487179	497178	0.73463796	127
chr12	497179	507178	0.6	35
chr12	507179	517178	0.46703911	61
chr12	517179	527178	0.40408163	71
chr12	527179	537178	0.72580645	59
chr12	537179	547178	0.64422111	55
chr12	547179	557178	0.60295203	79
chr12	557179	567178	0.35204678	59
chr12	567179	577178	NA	0
chr12	577179	587178	NA	0
chr12	587179	597178	NA	0
